timestamp,consumption_kwh,temperature_c,humidity_pct
2022-06-29 03:00:00,283.39,33.98,69.0
2022-06-29 04:00:00,293.4,35.36,62.9
2022-06-29 05:00:00,294.79,34.91,55.4
2022-06-29 06:00:00,314.9,36.54,57.6
2022-06-29 07:00:00,354.5,40.09,60.2
2022-06-29 08:00:00,358.38,38.04,66.5
2022-06-29 09:00:00,367.93,38.43,67.1
2022-06-29 10:00:00,376.12,40.52,58.0
2022-06-29 11:00:00,378.17,42.96,55.3
2022-06-29 12:00:00,353.24,41.7,54.7
2022-06-29 13:00:00,340.06,41.16,61.3
2022-06-29 14:00:00,343.91,41.53,71.5
2022-06-29 15:00:00,326.9,38.21,62.7
2022-06-29 16:00:00,355.99,40.74,52.0
2022-06-29 17:00:00,363.97,39.61,56.4
2022-06-29 18:00:00,363.95,37.38,56.9
2022-06-29 19:00:00,382.85,38.47,55.9
2022-06-29 20:00:00,363.23,34.31,58.1
2022-06-29 21:00:00,373.01,36.86,61.8
2022-06-29 22:00:00,350.0,34.76,63.4
2022-06-29 23:00:00,329.13,33.63,65.5
2022-06-30 00:00:00,281.53,33.97,63.0
2022-06-30 01:00:00,281.5,33.98,50.6
2022-06-30 02:00:00,294.39,36.37,55.1
2022-06-30 03:00:00,279.58,33.56,59.6
2022-06-30 04:00:00,288.54,34.86,61.1
2022-06-30 05:00:00,316.25,38.52,64.7
2022-06-30 06:00:00,317.85,37.11,60.6
2022-06-30 07:00:00,357.07,40.39,60.6
2022-06-30 08:00:00,390.44,42.55,61.5
2022-06-30 09:00:00,379.78,40.23,59.1
2022-06-30 10:00:00,390.15,42.49,60.8
2022-06-30 11:00:00,356.28,40.13,66.0
2022-06-30 12:00:00,364.14,43.13,59.9
2022-06-30 13:00:00,347.83,42.16,60.2
2022-06-30 14:00:00,347.89,42.17,60.2
2022-06-30 15:00:00,336.73,39.86,66.8
2022-06-30 16:00:00,333.36,37.51,54.8
2022-06-30 17:00:00,364.47,39.79,69.2
2022-06-30 18:00:00,350.98,34.9,54.5
2022-06-30 19:00:00,370.38,36.49,57.1
2022-06-30 20:00:00,380.47,37.41,64.1
2022-06-30 21:00:00,363.78,35.46,65.5
2022-06-30 22:00:00,364.76,37.46,53.3
2022-06-30 23:00:00,338.77,35.67,54.9
2022-07-01 00:00:00,275.15,33.02,62.1
2022-07-01 01:00:00,281.94,34.18,72.4
2022-07-01 02:00:00,282.53,34.46,66.9
2022-07-01 03:00:00,275.75,32.8,59.4
2022-07-01 04:00:00,286.96,34.59,48.6
2022-07-01 05:00:00,300.21,36.12,61.1
2022-07-01 06:00:00,304.89,34.94,62.5
2022-07-01 07:00:00,346.78,39.11,58.8
2022-07-01 08:00:00,367.02,39.63,56.4
2022-07-01 09:00:00,365.55,38.32,61.5
2022-07-01 10:00:00,385.35,42.07,56.0
2022-07-01 11:00:00,377.65,42.94,70.1
2022-07-01 12:00:00,356.07,42.34,68.3
2022-07-01 13:00:00,339.76,41.38,64.0
2022-07-01 14:00:00,348.92,42.35,61.1
2022-07-01 15:00:00,351.31,41.85,57.4
2022-07-01 16:00:00,353.33,40.46,60.6
2022-07-01 17:00:00,350.91,37.8,68.9
2022-07-01 18:00:00,369.71,38.41,65.0
2022-07-01 19:00:00,384.03,38.76,61.7
2022-07-01 20:00:00,366.79,35.1,65.3
2022-07-01 21:00:00,381.91,38.32,63.4
2022-07-01 22:00:00,343.52,33.75,62.7
2022-07-01 23:00:00,330.1,34.18,65.6
2022-07-02 00:00:00,245.85,32.99,63.6
2022-07-02 01:00:00,252.62,34.47,65.3
2022-07-02 02:00:00,241.15,31.92,61.8
2022-07-02 03:00:00,253.4,34.35,59.8
2022-07-02 04:00:00,253.78,34.36,58.3
2022-07-02 05:00:00,274.83,37.16,57.7
2022-07-02 06:00:00,301.25,39.49,53.0
2022-07-02 07:00:00,323.23,40.0,56.5
2022-07-02 08:00:00,316.34,36.44,56.3
2022-07-02 09:00:00,376.65,43.89,58.5
2022-07-02 10:00:00,353.83,41.9,68.8
2022-07-02 11:00:00,328.57,40.69,60.2
2022-07-02 12:00:00,323.99,42.23,62.2
2022-07-02 13:00:00,315.87,42.12,62.4
2022-07-02 14:00:00,302.45,40.46,69.0
2022-07-02 15:00:00,315.51,41.12,58.2
2022-07-02 16:00:00,312.25,39.08,59.9
2022-07-02 17:00:00,324.02,38.42,60.5
2022-07-02 18:00:00,330.94,36.96,66.7
2022-07-02 19:00:00,330.42,34.81,67.8
2022-07-02 20:00:00,342.08,36.21,63.4
2022-07-02 21:00:00,336.5,36.04,67.2
2022-07-02 22:00:00,320.15,35.3,61.9
2022-07-02 23:00:00,305.43,35.36,60.2
2022-07-03 00:00:00,251.71,34.47,67.3
2022-07-03 01:00:00,246.22,33.32,63.8
2022-07-03 02:00:00,258.08,35.78,57.7
2022-07-03 03:00:00,246.33,33.12,66.4
2022-07-03 04:00:00,254.7,34.63,60.3
2022-07-03 05:00:00,266.1,35.5,59.7
2022-07-03 06:00:00,302.25,39.61,65.8
2022-07-03 07:00:00,325.58,40.43,60.9
2022-07-03 08:00:00,344.24,40.72,63.3
2022-07-03 09:00:00,365.31,42.42,64.7
2022-07-03 10:00:00,339.8,40.13,57.5
2022-07-03 11:00:00,340.8,42.37,63.3
2022-07-03 12:00:00,320.68,41.8,68.1
2022-07-03 13:00:00,324.07,43.12,56.6
2022-07-03 14:00:00,307.85,41.28,63.6
2022-07-03 15:00:00,307.41,40.24,57.2
2022-07-03 16:00:00,324.51,40.8,66.5
2022-07-03 17:00:00,336.41,40.33,66.4
2022-07-03 18:00:00,330.16,36.98,59.6
2022-07-03 19:00:00,339.89,36.86,72.4
2022-07-03 20:00:00,331.42,34.4,66.9
2022-07-03 21:00:00,314.0,31.41,64.9
2022-07-03 22:00:00,317.13,34.82,64.6
2022-07-03 23:00:00,303.66,35.04,66.3
2022-07-04 00:00:00,280.52,34.37,56.7
2022-07-04 01:00:00,266.81,31.18,62.7
2022-07-04 02:00:00,278.43,33.98,63.6
2022-07-04 03:00:00,269.74,31.82,59.7
2022-07-04 04:00:00,303.5,38.03,64.0
2022-07-04 05:00:00,293.97,35.31,67.9
2022-07-04 06:00:00,333.76,39.86,59.6
2022-07-04 07:00:00,355.17,40.43,61.4
2022-07-04 08:00:00,358.44,38.62,57.6
2022-07-04 09:00:00,368.41,39.1,52.8
2022-07-04 10:00:00,382.71,41.96,65.6
2022-07-04 11:00:00,356.48,40.57,61.6
2022-07-04 12:00:00,352.87,42.13,62.0
2022-07-04 13:00:00,336.33,41.11,56.8
2022-07-04 14:00:00,319.53,38.77,60.8
2022-07-04 15:00:00,318.98,37.46,67.2
2022-07-04 16:00:00,349.86,40.31,61.7
2022-07-04 17:00:00,351.49,38.17,61.9
2022-07-04 18:00:00,360.0,37.14,62.8
2022-07-04 19:00:00,376.56,37.98,55.5
2022-07-04 20:00:00,379.11,37.73,64.8
2022-07-04 21:00:00,358.02,34.74,55.4
2022-07-04 22:00:00,343.09,34.0,57.0
2022-07-04 23:00:00,331.39,34.86,56.5
2022-07-05 00:00:00,269.37,31.92,61.2
2022-07-05 01:00:00,279.95,34.43,60.3
2022-07-05 02:00:00,284.8,35.32,62.1
2022-07-05 03:00:00,289.33,36.15,57.5
2022-07-05 04:00:00,276.59,33.05,67.1
2022-07-05 05:00:00,295.21,35.78,66.2
2022-07-05 06:00:00,312.41,36.64,61.2
2022-07-05 07:00:00,344.77,39.14,59.7
2022-07-05 08:00:00,372.04,40.68,59.2
2022-07-05 09:00:00,398.43,43.03,60.5
2022-07-05 10:00:00,372.49,40.68,55.1
2022-07-05 11:00:00,359.81,41.07,57.3
2022-07-05 12:00:00,364.6,43.68,66.4
2022-07-05 13:00:00,344.99,42.27,63.6
2022-07-05 14:00:00,353.89,43.32,70.2
2022-07-05 15:00:00,342.99,41.22,60.6
2022-07-05 16:00:00,335.67,38.22,60.3
2022-07-05 17:00:00,342.18,36.99,60.0
2022-07-05 18:00:00,349.83,35.63,60.5
2022-07-05 19:00:00,374.25,37.91,58.8
2022-07-05 20:00:00,379.03,37.74,63.4
2022-07-05 21:00:00,374.71,37.9,62.2
2022-07-05 22:00:00,350.9,35.76,59.5
2022-07-05 23:00:00,336.49,35.84,68.3
2022-07-06 00:00:00,273.09,33.07,71.9
2022-07-06 01:00:00,269.59,32.34,68.2
2022-07-06 02:00:00,285.66,35.75,65.2
2022-07-06 03:00:00,286.84,35.73,66.2
2022-07-06 04:00:00,291.32,36.1,71.7
2022-07-06 05:00:00,304.92,37.48,66.2
2022-07-06 06:00:00,322.85,38.42,59.5
2022-07-06 07:00:00,356.0,40.9,64.4
2022-07-06 08:00:00,379.87,41.88,65.5
2022-07-06 09:00:00,385.44,41.58,57.4
2022-07-06 10:00:00,387.31,42.67,61.0
2022-07-06 11:00:00,370.41,42.57,67.9
2022-07-06 12:00:00,343.97,41.24,53.3
2022-07-06 13:00:00,348.29,42.93,56.2
2022-07-06 14:00:00,321.39,39.31,61.5
2022-07-06 15:00:00,352.19,42.35,64.2
2022-07-06 16:00:00,333.79,38.14,55.6
2022-07-06 17:00:00,358.09,39.4,61.8
2022-07-06 18:00:00,355.77,36.67,68.2
2022-07-06 19:00:00,374.05,37.73,62.7
2022-07-06 20:00:00,367.45,35.89,67.1
2022-07-06 21:00:00,347.15,32.72,59.4
2022-07-06 22:00:00,346.91,35.1,58.4
2022-07-06 23:00:00,320.78,33.21,66.6
2022-07-07 00:00:00,282.45,35.23,64.6
2022-07-07 01:00:00,276.5,34.05,56.8
2022-07-07 02:00:00,281.83,35.04,58.7
2022-07-07 03:00:00,275.09,33.65,70.6
2022-07-07 04:00:00,284.8,35.03,58.1
2022-07-07 05:00:00,295.7,36.19,67.4
2022-07-07 06:00:00,326.94,39.2,60.4
2022-07-07 07:00:00,359.44,41.46,62.7
2022-07-07 08:00:00,356.23,38.7,64.2
2022-07-07 09:00:00,390.38,42.36,52.2
2022-07-07 10:00:00,352.74,38.12,55.4
2022-07-07 11:00:00,350.32,39.98,63.2
2022-07-07 12:00:00,337.6,40.47,59.1
2022-07-07 13:00:00,323.96,39.75,67.7
2022-07-07 14:00:00,318.65,39.0,54.7
2022-07-07 15:00:00,343.19,41.36,65.6
2022-07-07 16:00:00,342.76,39.59,55.9
2022-07-07 17:00:00,357.54,39.52,61.0
2022-07-07 18:00:00,369.17,38.95,57.4
2022-07-07 19:00:00,664.63,37.28,72.3
2022-07-07 20:00:00,372.27,36.9,56.0
2022-07-07 21:00:00,356.55,34.98,62.1
2022-07-07 22:00:00,334.52,32.67,54.1
2022-07-07 23:00:00,333.18,35.64,70.7
2022-07-08 00:00:00,271.44,33.0,65.1
2022-07-08 01:00:00,269.59,32.62,63.8
2022-07-08 02:00:00,277.22,34.15,70.5
2022-07-08 03:00:00,274.59,33.69,63.8
2022-07-08 04:00:00,284.67,35.26,64.2
2022-07-08 05:00:00,301.79,37.37,63.7
2022-07-08 06:00:00,564.52,38.41,65.9
2022-07-08 07:00:00,331.13,37.57,60.6
2022-07-08 08:00:00,358.95,39.15,62.0
2022-07-08 09:00:00,389.65,42.32,67.1
2022-07-08 10:00:00,381.05,42.09,64.5
2022-07-08 11:00:00,389.17,44.86,62.5
2022-07-08 12:00:00,362.63,43.65,56.1
2022-07-08 13:00:00,351.88,43.46,70.6
2022-07-08 14:00:00,319.79,39.27,59.8
2022-07-08 15:00:00,346.42,41.86,68.0
2022-07-08 16:00:00,343.23,39.8,64.0
2022-07-08 17:00:00,347.21,38.09,56.6
2022-07-08 18:00:00,363.95,38.14,69.3
2022-07-08 19:00:00,375.62,38.27,64.4
2022-07-08 20:00:00,370.0,36.64,69.8
2022-07-08 21:00:00,349.25,33.74,62.2
2022-07-08 22:00:00,348.04,35.53,66.6
2022-07-08 23:00:00,321.51,33.06,54.3
2022-07-09 00:00:00,246.55,34.18,60.9
2022-07-09 01:00:00,242.6,33.53,57.1
2022-07-09 02:00:00,246.62,34.06,61.6
2022-07-09 03:00:00,257.05,36.17,65.8
2022-07-09 04:00:00,249.2,34.29,60.4
2022-07-09 05:00:00,287.08,39.74,67.7
2022-07-09 06:00:00,269.96,35.12,59.1
2022-07-09 07:00:00,302.67,37.99,67.9
2022-07-09 08:00:00,337.34,40.41,70.0
2022-07-09 09:00:00,352.64,41.56,68.5
2022-07-09 10:00:00,342.82,41.17,61.7
2022-07-09 11:00:00,330.68,41.63,52.8
2022-07-09 12:00:00,321.54,42.47,66.3
2022-07-09 13:00:00,304.74,41.37,62.8
2022-07-09 14:00:00,321.92,43.41,58.5
2022-07-09 15:00:00,316.53,41.94,60.6
2022-07-09 16:00:00,322.57,41.16,70.6
2022-07-09 17:00:00,312.34,37.44,57.7
2022-07-09 18:00:00,329.86,37.73,65.8
2022-07-09 19:00:00,332.74,36.37,64.5
2022-07-09 20:00:00,326.77,34.34,61.6
2022-07-09 21:00:00,329.01,35.56,66.6
2022-07-09 22:00:00,307.12,33.58,71.6
2022-07-09 23:00:00,298.16,34.97,61.9
2022-07-10 00:00:00,236.11,32.21,62.5
2022-07-10 01:00:00,257.98,36.53,66.9
2022-07-10 02:00:00,239.23,33.01,68.4
2022-07-10 03:00:00,251.13,35.32,63.1
2022-07-10 04:00:00,262.29,37.01,62.2
2022-07-10 05:00:00,262.32,35.93,52.7
2022-07-10 06:00:00,293.77,39.1,59.9
2022-07-10 07:00:00,297.54,37.01,58.1
2022-07-10 08:00:00,349.14,42.0,67.2
2022-07-10 09:00:00,344.84,40.67,62.5
2022-07-10 10:00:00,336.4,40.39,62.3
2022-07-10 11:00:00,326.45,41.23,63.7
2022-07-10 12:00:00,326.48,43.03,59.4
2022-07-10 13:00:00,300.17,40.8,71.5
2022-07-10 14:00:00,294.88,40.16,70.3
2022-07-10 15:00:00,302.78,40.31,71.9
2022-07-10 16:00:00,298.36,38.05,67.2
2022-07-10 17:00:00,339.95,41.58,63.6
2022-07-10 18:00:00,323.38,36.97,71.8
2022-07-10 19:00:00,341.76,38.03,60.4
2022-07-10 20:00:00,336.32,36.13,59.4
2022-07-10 21:00:00,316.95,33.51,60.8
2022-07-10 22:00:00,309.41,34.34,66.4
2022-07-10 23:00:00,297.95,35.13,60.0
2022-07-11 00:00:00,272.41,33.5,63.3
2022-07-11 01:00:00,282.14,35.7,56.1
2022-07-11 02:00:00,283.58,35.85,66.5
2022-07-11 03:00:00,286.41,36.33,56.5
2022-07-11 04:00:00,280.55,35.09,59.4
2022-07-11 05:00:00,287.95,35.12,70.2
2022-07-11 06:00:00,308.43,36.86,70.0
2022-07-11 07:00:00,339.46,39.11,66.0
2022-07-11 08:00:00,367.66,40.6,65.5
2022-07-11 09:00:00,351.64,37.35,61.4
2022-07-11 10:00:00,371.74,41.23,60.2
2022-07-11 11:00:00,360.74,41.88,62.3
2022-07-11 12:00:00,341.89,41.36,56.5
2022-07-11 13:00:00,351.51,43.58,65.4
2022-07-11 14:00:00,337.2,41.87,64.3
2022-07-11 15:00:00,349.33,42.57,59.4
2022-07-11 16:00:00,338.36,39.45,71.9
2022-07-11 17:00:00,359.01,40.22,67.1
2022-07-11 18:00:00,375.72,40.23,67.6
2022-07-11 19:00:00,375.36,38.71,61.7
2022-07-11 20:00:00,354.9,34.14,64.1
2022-07-11 21:00:00,352.53,34.57,67.2
2022-07-11 22:00:00,336.03,33.8,64.9
2022-07-11 23:00:00,324.9,34.65,72.1
2022-07-12 00:00:00,276.02,34.76,63.4
2022-07-12 01:00:00,266.54,32.61,61.9
2022-07-12 02:00:00,275.26,34.37,67.6
2022-07-12 03:00:00,264.57,31.88,58.1
2022-07-12 04:00:00,296.75,37.9,69.1
2022-07-12 05:00:00,291.36,35.93,57.9
2022-07-12 06:00:00,313.91,37.82,67.6
2022-07-12 07:00:00,333.26,38.31,61.2
2022-07-12 08:00:00,372.44,41.45,66.8
2022-07-12 09:00:00,345.62,36.31,69.0
2022-07-12 10:00:00,371.11,41.17,65.2
2022-07-12 11:00:00,357.27,41.44,58.4
2022-07-12 12:00:00,339.54,41.05,60.0
2022-07-12 13:00:00,355.9,44.19,60.8
2022-07-12 14:00:00,321.26,39.87,55.0
2022-07-12 15:00:00,342.88,41.72,70.1
2022-07-12 16:00:00,344.6,40.27,65.0
2022-07-12 17:00:00,361.68,40.66,58.8
2022-07-12 18:00:00,351.16,36.73,71.7
2022-07-12 19:00:00,355.95,35.6,60.9
2022-07-12 20:00:00,371.26,37.38,65.7
2022-07-12 21:00:00,356.6,35.54,60.3
2022-07-12 22:00:00,327.19,31.95,54.3
2022-07-12 23:00:00,317.36,33.06,57.6
2022-07-13 00:00:00,272.83,34.27,62.5
2022-07-13 01:00:00,276.94,35.08,69.3
2022-07-13 02:00:00,268.78,33.21,66.5
2022-07-13 03:00:00,257.73,30.49,65.5
2022-07-13 04:00:00,286.81,36.47,54.7
2022-07-13 05:00:00,284.34,34.82,71.1
2022-07-13 06:00:00,294.44,34.66,65.9
2022-07-13 07:00:00,311.1,34.47,64.2
2022-07-13 08:00:00,367.87,40.91,70.4
2022-07-13 09:00:00,372.22,40.71,71.0
2022-07-13 10:00:00,367.69,40.81,70.5
2022-07-13 11:00:00,374.85,43.64,63.5
2022-07-13 12:00:00,350.49,42.64,59.8
2022-07-13 13:00:00,353.48,43.98,69.7
2022-07-13 14:00:00,314.53,39.06,57.9
2022-07-13 15:00:00,331.52,40.46,74.5
2022-07-13 16:00:00,322.68,37.26,64.9
2022-07-13 17:00:00,345.63,38.38,59.5
2022-07-13 18:00:00,354.39,37.32,58.6
2022-07-13 19:00:00,367.04,37.59,58.4
2022-07-13 20:00:00,360.54,35.76,65.5
2022-07-13 21:00:00,355.97,35.79,64.7
2022-07-13 22:00:00,342.61,35.28,58.6
2022-07-13 23:00:00,336.63,37.06,63.0
2022-07-14 00:00:00,266.91,33.16,58.3
2022-07-14 01:00:00,264.52,32.36,68.1
2022-07-14 02:00:00,274.02,34.54,64.8
2022-07-14 03:00:00,269.89,33.61,63.2
2022-07-14 04:00:00,295.49,37.86,58.7
2022-07-14 05:00:00,291.18,36.18,63.6
2022-07-14 06:00:00,304.57,36.79,63.0
2022-07-14 07:00:00,329.22,37.97,66.7
2022-07-14 08:00:00,365.04,40.72,65.9
2022-07-14 09:00:00,368.2,40.23,69.1
2022-07-14 10:00:00,361.06,40.14,62.7
2022-07-14 11:00:00,375.45,44.0,55.8
2022-07-14 12:00:00,331.73,40.35,70.1
2022-07-14 13:00:00,331.72,41.55,60.4
2022-07-14 14:00:00,336.33,42.08,59.6
2022-07-14 15:00:00,314.09,38.02,64.9
2022-07-14 16:00:00,342.83,40.36,66.6
2022-07-14 17:00:00,335.05,37.09,62.5
2022-07-14 18:00:00,363.34,38.87,62.4
2022-07-14 19:00:00,352.29,35.16,63.2
2022-07-14 20:00:00,365.41,36.68,72.2
2022-07-14 21:00:00,359.09,36.47,65.1
2022-07-14 22:00:00,342.66,35.47,60.3
2022-07-14 23:00:00,320.85,34.15,60.3
2022-07-15 00:00:00,266.63,33.24,64.2
2022-07-15 01:00:00,264.51,32.85,66.6
2022-07-15 02:00:00,282.13,36.33,67.9
2022-07-15 03:00:00,269.64,33.71,66.1
2022-07-15 04:00:00,273.14,34.03,61.2
2022-07-15 05:00:00,297.92,37.55,63.3
2022-07-15 06:00:00,302.15,36.39,69.1
2022-07-15 07:00:00,754.28,37.19,59.7
2022-07-15 08:00:00,341.77,37.42,63.1
2022-07-15 09:00:00,363.76,39.69,68.4
2022-07-15 10:00:00,366.54,40.92,69.8
2022-07-15 11:00:00,357.22,41.81,64.5
2022-07-15 12:00:00,352.0,43.01,63.4
2022-07-15 13:00:00,337.14,42.24,58.8
2022-07-15 14:00:00,325.28,40.76,68.1
2022-07-15 15:00:00,327.82,40.11,72.0
2022-07-15 16:00:00,341.17,40.35,78.3
2022-07-15 17:00:00,358.44,40.53,67.4
2022-07-15 18:00:00,355.27,37.77,65.2
2022-07-15 19:00:00,354.53,35.84,60.8
2022-07-15 20:00:00,350.75,34.09,56.0
2022-07-15 21:00:00,338.91,32.59,66.3
2022-07-15 22:00:00,339.34,35.12,77.2
2022-07-15 23:00:00,321.23,34.59,71.8
2022-07-16 00:00:00,241.12,34.39,71.4
2022-07-16 01:00:00,236.11,33.47,67.0
2022-07-16 02:00:00,251.16,36.17,67.6
2022-07-16 03:00:00,239.84,33.97,53.7
2022-07-16 04:00:00,258.82,36.96,69.6
2022-07-16 05:00:00,260.36,36.43,62.9
2022-07-16 06:00:00,272.9,36.61,62.3
2022-07-16 07:00:00,307.3,39.45,64.2
2022-07-16 08:00:00,328.64,40.14,64.0
2022-07-16 09:00:00,342.2,40.89,62.2
2022-07-16 10:00:00,336.2,41.11,65.8
2022-07-16 11:00:00,322.78,41.33,63.0
2022-07-16 12:00:00,338.88,45.0,66.3
2022-07-16 13:00:00,313.89,43.17,58.3
2022-07-16 14:00:00,304.77,42.07,64.7
2022-07-16 15:00:00,299.79,40.52,60.3
2022-07-16 16:00:00,315.73,41.04,62.6
2022-07-16 17:00:00,319.03,39.34,66.5
2022-07-16 18:00:00,322.66,37.56,57.7
2022-07-16 19:00:00,324.86,36.03,61.7
2022-07-16 20:00:00,326.38,35.4,68.6
2022-07-16 21:00:00,299.29,29.94,58.7
2022-07-16 22:00:00,304.5,34.38,74.7
2022-07-16 23:00:00,283.56,32.93,71.8
2022-07-17 00:00:00,249.44,35.85,63.6
2022-07-17 01:00:00,237.69,33.63,62.2
2022-07-17 02:00:00,231.64,32.22,67.1
2022-07-17 03:00:00,242.55,34.56,58.9
2022-07-17 04:00:00,241.38,33.89,56.1
2022-07-17 05:00:00,264.15,37.14,63.8
2022-07-17 06:00:00,280.49,37.9,65.4
2022-07-17 07:00:00,311.23,39.94,66.6
2022-07-17 08:00:00,317.38,38.28,63.0
2022-07-17 09:00:00,338.1,40.34,72.5
2022-07-17 10:00:00,320.57,38.88,58.6
2022-07-17 11:00:00,330.72,42.38,60.4
2022-07-17 12:00:00,313.79,42.24,68.5
2022-07-17 13:00:00,304.1,42.07,60.3
2022-07-17 14:00:00,296.03,40.93,60.1
2022-07-17 15:00:00,302.35,40.91,66.7
2022-07-17 16:00:00,322.11,41.87,60.8
2022-07-17 17:00:00,310.34,38.07,65.4
2022-07-17 18:00:00,323.25,37.67,62.6
2022-07-17 19:00:00,319.45,34.8,61.8
2022-07-17 20:00:00,320.08,34.16,55.6
2022-07-17 21:00:00,318.64,34.78,66.8
2022-07-17 22:00:00,311.8,35.66,59.9
2022-07-17 23:00:00,284.22,33.22,65.3
2022-07-18 00:00:00,265.31,33.04,63.9
2022-07-18 01:00:00,264.5,32.92,65.4
2022-07-18 02:00:00,266.89,33.13,65.7
2022-07-18 03:00:00,276.32,35.01,67.4
2022-07-18 04:00:00,268.98,33.15,62.8
2022-07-18 05:00:00,302.91,38.28,72.6
2022-07-18 06:00:00,303.24,36.4,57.2
2022-07-18 07:00:00,338.78,39.52,65.3
2022-07-18 08:00:00,341.72,37.49,70.6
2022-07-18 09:00:00,375.67,41.23,68.8
2022-07-18 10:00:00,372.8,41.87,61.6
2022-07-18 11:00:00,357.29,41.84,62.4
2022-07-18 12:00:00,327.02,39.91,61.4
2022-07-18 13:00:00,332.12,41.64,69.4
2022-07-18 14:00:00,312.9,39.09,62.7
2022-07-18 15:00:00,326.22,39.85,67.7
2022-07-18 16:00:00,345.69,40.94,67.7
2022-07-18 17:00:00,352.33,39.63,78.3
2022-07-18 18:00:00,352.57,37.42,68.0
2022-07-18 19:00:00,350.52,34.9,62.4
2022-07-18 20:00:00,362.06,36.37,59.1
2022-07-18 21:00:00,348.69,34.6,65.0
2022-07-18 22:00:00,320.31,30.45,65.8
2022-07-18 23:00:00,322.16,34.71,55.4
2022-07-19 00:00:00,268.24,33.29,63.2
2022-07-19 01:00:00,277.34,35.27,68.2
2022-07-19 02:00:00,262.9,32.22,64.1
2022-07-19 03:00:00,254.84,29.74,71.6
2022-07-19 04:00:00,282.87,35.75,59.0
2022-07-19 05:00:00,292.73,36.73,70.1
2022-07-19 06:00:00,294.6,34.79,71.3
2022-07-19 07:00:00,322.44,36.9,71.5
2022-07-19 08:00:00,386.64,43.46,58.9
2022-07-19 09:00:00,365.14,39.7,68.3
2022-07-19 10:00:00,375.19,41.89,63.4
2022-07-19 11:00:00,345.88,40.22,59.7
2022-07-19 12:00:00,315.68,38.19,64.7
2022-07-19 13:00:00,326.89,40.94,62.2
2022-07-19 14:00:00,323.05,40.39,71.4
2022-07-19 15:00:00,324.49,39.56,69.3
2022-07-19 16:00:00,333.98,39.16,61.0
2022-07-19 17:00:00,347.1,38.76,63.1
2022-07-19 18:00:00,352.32,37.1,64.8
2022-07-19 19:00:00,348.71,34.4,66.4
2022-07-19 20:00:00,362.11,36.06,71.8
2022-07-19 21:00:00,336.01,31.58,70.2
2022-07-19 22:00:00,323.42,30.79,67.0
2022-07-19 23:00:00,322.55,34.57,65.4
2022-07-20 00:00:00,272.19,34.02,58.2
2022-07-20 01:00:00,269.46,33.31,73.5
2022-07-20 02:00:00,261.94,31.7,64.8
2022-07-20 03:00:00,269.14,33.37,74.8
2022-07-20 04:00:00,279.35,34.86,68.1
2022-07-20 05:00:00,279.76,33.83,77.2
2022-07-20 06:00:00,302.54,36.15,70.1
2022-07-20 07:00:00,339.92,39.27,59.9
2022-07-20 08:00:00,371.14,41.4,64.0
2022-07-20 09:00:00,364.47,39.46,66.2
2022-07-20 10:00:00,375.84,41.85,62.7
2022-07-20 11:00:00,333.09,38.25,65.2
2022-07-20 12:00:00,346.92,42.25,60.2
2022-07-20 13:00:00,321.04,39.91,67.1
2022-07-20 14:00:00,329.82,41.18,68.3
2022-07-20 15:00:00,325.92,39.71,62.1
2022-07-20 16:00:00,350.67,41.24,76.8
2022-07-20 17:00:00,336.53,36.98,67.4
2022-07-20 18:00:00,359.24,38.2,63.0
2022-07-20 19:00:00,356.78,35.8,58.9
2022-07-20 20:00:00,357.11,35.02,67.4
2022-07-20 21:00:00,347.41,34.15,65.8
2022-07-20 22:00:00,329.53,32.52,71.0
2022-07-20 23:00:00,317.55,33.37,66.4
2022-07-21 00:00:00,269.22,33.09,61.4
2022-07-21 01:00:00,270.96,33.68,75.7
2022-07-21 02:00:00,272.67,33.84,69.6
2022-07-21 03:00:00,281.13,35.55,66.1
2022-07-21 04:00:00,288.91,36.56,68.2
2022-07-21 05:00:00,283.63,34.57,69.8
2022-07-21 06:00:00,318.7,38.48,60.3
2022-07-21 07:00:00,321.25,36.44,68.2
2022-07-21 08:00:00,362.25,40.06,65.1
2022-07-21 09:00:00,375.62,40.94,69.9
2022-07-21 10:00:00,346.8,37.78,63.7
2022-07-21 11:00:00,354.95,41.18,64.4
2022-07-21 12:00:00,334.39,40.48,75.7
2022-07-21 13:00:00,321.55,39.91,73.5
2022-07-21 14:00:00,343.33,42.67,50.9
2022-07-21 15:00:00,322.26,39.03,73.2
2022-07-21 16:00:00,327.78,37.97,67.0
2022-07-21 17:00:00,345.16,38.33,63.9
2022-07-21 18:00:00,361.42,38.21,62.4
2022-07-21 19:00:00,358.18,35.93,62.6
2022-07-21 20:00:00,368.21,36.93,64.0
2022-07-21 21:00:00,354.34,35.15,61.8
2022-07-21 22:00:00,322.68,30.45,60.6
2022-07-21 23:00:00,314.1,32.52,62.2
2022-07-22 00:00:00,266.25,32.26,69.3
2022-07-22 01:00:00,273.05,33.95,68.0
2022-07-22 02:00:00,257.32,29.7,70.5
2022-07-22 03:00:00,296.8,38.09,67.4
2022-07-22 04:00:00,286.22,35.9,61.2
2022-07-22 05:00:00,293.56,36.29,70.2
2022-07-22 06:00:00,320.46,38.87,62.7
2022-07-22 07:00:00,357.53,41.65,70.9
2022-07-22 08:00:00,364.96,40.41,61.9
